x,y
57.15045166015625,9.236684799194336
57.195003509521484,9.313149452209473
57.22431182861328,9.365190505981445
57.2608528137207,9.433310508728027
57.30215072631836,9.513300895690918
57.33021926879883,9.568915367126465
57.36487579345703,9.6407470703125
57.400657653808594,9.719247817993164
57.43301010131836,9.793153762817383
57.45426940917969,9.843324661254883
57.48286437988281,9.914779663085938
57.50882339477539,9.98226547241211
57.52642059326172,10.029126167297363
57.55146789550781,10.096528053283691
57.57541275024414,10.162724494934082
57.59818649291992,10.2274169921875
57.61446762084961,10.275614738464355
57.636146545410156,10.342822074890137
57.658958435058594,10.415751457214355
57.67610549926758,10.47159194946289
57.69929122924805,10.548441886901855
57.72433090209961,10.635390281677246
57.74664306640625,10.717480659484863
57.76301956176758,10.780004501342773
57.785560607910156,10.8712158203125
57.80705261230469,10.963173866271973
57.82313919067383,11.034990310668945
57.845619201660156,11.141952514648438
57.865413665771484,11.24227523803711
57.88344192504883,11.339262008666992
57.89731979370117,11.417734146118164
57.91731643676758,11.540575981140137
57.93495559692383,11.659174919128418
57.94666290283203,11.743837356567383
57.96092987060547,11.857040405273438
57.97380065917969,11.970288276672363
57.98554229736328,12.08824634552002
57.99313735961914,12.17296314239502
58.00309753417969,12.309174537658691
58.01430130004883,12.555615425109863
58.01762008666992,12.6552734375
58.01974868774414,12.77956485748291
58.01948547363281,13.051610946655273
58.01890182495117,13.1430025100708
58.0176887512207,13.29464340209961
58.0164680480957,13.432846069335938
58.01543426513672,13.539482116699219
58.01341247558594,13.678715705871582
58.011146545410156,13.828964233398438
58.00950622558594,13.932592391967773
58.0062141418457,14.059199333190918
58.00144958496094,14.200580596923828
57.99761199951172,14.296894073486328
57.99158477783203,14.424139976501465
57.98336410522461,14.568774223327637
57.974388122558594,14.704951286315918
57.966819763183594,14.810091972351074
57.95673370361328,14.941606521606445
57.9456787109375,15.075663566589355
57.93471145629883,15.2020263671875
57.925941467285156,15.298388481140137
57.90915298461914,15.471899032592773
57.89414596557617,15.622655868530273
57.883392333984375,15.72691822052002
57.86722946166992,15.877128601074219
57.85177230834961,16.01361846923828
57.83744430541992,16.136112213134766
57.818275451660156,16.292505264282227
57.79959487915039,16.44255256652832
57.78276824951172,16.580747604370117
57.768245697021484,16.695537567138672
57.74836349487305,16.848388671875
57.72809982299805,16.99951171875
57.70967102050781,17.134584426879883
57.69190979003906,17.261503219604492
57.67316818237305,17.393129348754883
57.65916442871094,17.49028205871582
57.64452362060547,17.59005355834961
57.62452697753906,17.724042892456055
57.60667419433594,17.841928482055664
57.58395004272461,17.987285614013672
57.55909729003906,18.142393112182617
57.53620529174805,18.280921936035156
57.51111602783203,18.42947769165039
57.49351119995117,18.53107452392578
57.46992492675781,18.66341209411621
57.44328308105469,18.80562400817871
57.42428207397461,18.905376434326172
57.39811706542969,19.037153244018555
57.36882019042969,19.178138732910156
57.34259033203125,19.300355911254883
57.31815719604492,19.41024398803711
57.289955139160156,19.532445907592773
57.262611389160156,19.64714241027832
57.24103927612305,19.734926223754883
57.21082305908203,19.852840423583984
57.17989730834961,19.96827507019043
57.143714904785156,20.0972900390625
57.1170539855957,20.189496994018555
57.08439636230469,20.29790496826172
57.05097961425781,20.40425682067871
57.02454376220703,20.485721588134766
56.984134674072266,20.60430145263672
56.94771957397461,20.706649780273438
56.9119873046875,20.803022384643555
56.88395690917969,20.87630844116211
56.846946716308594,20.969179153442383
56.8096923828125,21.058969497680664
56.78042221069336,21.127344131469727
56.73499298095703,21.22819709777832
56.69194793701172,21.318544387817383
56.6485595703125,21.405229568481445
56.61398696899414,21.472015380859375
56.563987731933594,21.56464385986328
56.51512908935547,21.651933670043945
56.47064971923828,21.729082107543945
56.41608810424805,21.8206787109375
56.358421325683594,21.914531707763672
56.29631042480469,22.012577056884766
56.25510025024414,22.07672882080078
56.19137191772461,22.17347526550293
56.12742614746094,22.268007278442383
56.0779914855957,22.33965301513672
56.00975036621094,22.43601417541504
55.93454360961914,22.539134979248047
55.86009216308594,22.638500213623047
55.80778503417969,22.707021713256836
55.7225227355957,22.815580368041992
55.65819549560547,22.8958683013916
55.586448669433594,22.983642578125
55.50729751586914,23.07876968383789
55.389095306396484,23.218461990356445
55.2642822265625,23.364892959594727
55.188236236572266,23.453866958618164
55.07420349121094,23.587909698486328
54.94907760620117,23.735254287719727
54.85785675048828,23.842069625854492
54.73696517944336,23.982738494873047
54.619476318359375,24.11805534362793
54.52828598022461,24.22242546081543
54.42395782470703,24.34090232849121
54.330169677734375,24.447256088256836
54.26161575317383,24.525033950805664
54.16755294799805,24.632299423217773
54.078948974609375,24.73396873474121
54.01464080810547,24.808109283447266
53.93495559692383,24.900766372680664
53.855892181396484,24.994037628173828
53.79637145996094,25.0648136138916
53.72025680541992,25.15614128112793
53.6492919921875,25.242021560668945
53.58013916015625,25.326488494873047
53.51811981201172,25.40264129638672
53.44457244873047,25.492963790893555
53.365482330322266,25.59102439880371
53.31553268432617,25.653343200683594
53.24945831298828,25.73655128479004
53.17042541503906,25.83724021911621
53.11140060424805,25.91327667236328
53.0665283203125,25.971630096435547
53.025394439697266,26.02559471130371
52.964866638183594,26.106201171875
52.92399597167969,26.161346435546875
52.87275695800781,26.231746673583984
52.82118606567383,26.304262161254883
52.78514862060547,26.355947494506836
52.748958587646484,26.40909194946289
52.71607971191406,26.458539962768555
52.679603576660156,26.51509666442871
52.636566162109375,26.584335327148438
52.5975341796875,26.649892807006836
52.57068634033203,26.696533203125
52.53275680541992,26.76558494567871
52.50332260131836,26.821107864379883
52.472572326660156,26.880868911743164
52.43498229980469,26.95586395263672
52.3995246887207,27.028104782104492
52.373558044433594,27.081953048706055
52.33417510986328,27.16512107849121
52.29589080810547,27.246864318847656
52.253177642822266,27.33916473388672
52.2247200012207,27.401151657104492
52.180198669433594,27.498632431030273
52.13838195800781,27.590341567993164
52.10673141479492,27.66033172607422
52.06306076049805,27.757152557373047
52.01845932006836,27.8560791015625
51.973323822021484,27.95602035522461
51.93886184692383,28.0323486328125
51.88986587524414,28.140199661254883
51.84178161621094,28.245718002319336
51.79545211791992,28.347137451171875
51.73876190185547,28.470966339111328
51.6834716796875,28.592464447021484
51.62865447998047,28.713031768798828
51.58901596069336,28.800106048583984
51.53523635864258,28.917959213256836
51.48101806640625,29.036142349243164
51.43971252441406,29.12571144104004
51.38508224487305,29.243070602416992
51.326908111572266,29.366458892822266
51.267826080322266,29.489593505859375
51.22296142578125,29.582094192504883
51.163597106933594,29.70418930053711
51.10236740112305,29.832914352416992
51.06205368041992,29.91937828063965
51.008792877197266,30.038368225097656
50.958744049072266,30.15500831604004
50.90966033935547,30.274526596069336
50.87372589111328,30.364042282104492
50.829593658447266,30.47576141357422
50.78422164916992,30.59116554260254
50.75159454345703,30.67450523376465
50.70720291137695,30.78704071044922
50.66625213623047,30.89017105102539
50.61888122558594,31.008373260498047
50.58897018432617,31.082704544067383
50.538822174072266,31.20646858215332
50.494300842285156,31.318222045898438
50.46540451049805,31.39112663269043
50.42699432373047,31.491044998168945
50.39165496826172,31.5855712890625
50.35712432861328,31.679277420043945
50.33197784423828,31.7479190826416
50.308265686035156,31.813451766967773
50.27753448486328,31.900463104248047
50.254886627197266,31.965839385986328
50.21968078613281,32.07148361206055
50.18534469604492,32.1800422668457
50.1517333984375,32.29289627075195
50.13044357299805,32.36710739135742
50.10233688354492,32.470462799072266
50.07249450683594,32.58663558959961
50.05354690551758,32.6629524230957
50.02766036987305,32.772796630859375
50.00258255004883,32.884639739990234
49.98630142211914,32.95945358276367
49.96430206298828,33.06544494628906
49.94388961791992,33.16816329956055
49.92947769165039,33.243038177490234
49.909690856933594,33.351112365722656
49.88977813720703,33.46597671508789
49.87130355834961,33.57856369018555
49.85822677612305,33.66230010986328
49.84138870239258,33.77888488769531
49.82476043701172,33.90616226196289
49.81317901611328,34.00278091430664
49.79742431640625,34.158782958984375
49.78571701049805,34.300453186035156
49.77687072753906,34.438133239746094
49.771419525146484,34.545989990234375
49.76701736450195,34.6713752746582
49.76455307006836,34.79696273803711
49.76375198364258,34.88785934448242
49.7647705078125,35.0294075012207
49.768001556396484,35.169071197509766
49.77294158935547,35.29623031616211
49.77724075317383,35.38236618041992
49.78468322753906,35.49773025512695
49.79431915283203,35.616214752197266
49.801292419433594,35.69168472290039
49.81230926513672,35.79376220703125
49.826263427734375,35.90396499633789
49.8433837890625,36.020565032958984
49.85597229003906,36.09848403930664
49.87281799316406,36.19151306152344
49.892513275146484,36.28913879394531
49.907161712646484,36.356624603271484
49.92816925048828,36.44468307495117
49.95032501220703,36.52994155883789
49.96678924560547,36.58982467651367
49.9849853515625,36.65229415893555
50.01111602783203,36.73591613769531
50.03080368041992,36.79578399658203
50.060081481933594,36.879798889160156
50.08907699584961,36.95924377441406
50.11096954345703,37.01786422729492
50.14210510253906,37.09975814819336
50.1724739074707,37.17860412597656
50.198265075683594,37.244441986083984
50.23019790649414,37.3250617980957
50.26344299316406,37.408119201660156
50.28699493408203,37.46637725830078
50.32125473022461,37.551673889160156
50.35374450683594,37.63129425048828
50.38520812988281,37.70734405517578
50.40996551513672,37.76665496826172
50.44248580932617,37.84455490112305
50.47555160522461,37.92320251464844
50.49882125854492,37.97785949707031
50.53348159790039,38.05875015258789
50.56473922729492,38.13170623779297
50.596439361572266,38.205257415771484
50.62099075317383,38.26164627075195
50.654075622558594,38.3371467590332
50.68536376953125,38.40892791748047
50.711341857910156,38.46835708618164
50.745365142822266,38.546043395996094
50.78962326049805,38.64672088623047
50.83388900756836,38.747005462646484
50.86851119995117,38.825599670410156
50.91019058227539,38.92030715942383
50.95547103881836,39.02318572998047
50.99346923828125,39.1097412109375
51.043479919433594,39.22381591796875
51.08696746826172,39.32284164428711
51.12374496459961,39.40704345703125
51.173851013183594,39.522743225097656
51.22700500488281,39.646240234375
51.277767181396484,39.76581954956055
51.31413269042969,39.851741790771484
51.36307144165039,39.96587371826172
51.41074752807617,40.07917404174805
51.44113540649414,40.15141677856445
51.487728118896484,40.26068115234375
51.52741622924805,40.3550910949707
51.56355667114258,40.44269943237305
51.60665512084961,40.54864501953125
51.648284912109375,40.65401840209961
51.67964172363281,40.73534393310547
51.71525573730469,40.829978942871094
51.75141143798828,40.92959976196289
51.77986526489258,41.01051712036133
51.80470275878906,41.08216857910156
51.83134078979492,41.15940475463867
51.8526496887207,41.22297668457031
51.88123321533203,41.31138610839844
51.90990447998047,41.40171432495117
51.92943572998047,41.46449279785156
51.95838165283203,41.56021499633789
51.98683166503906,41.65526580810547
52.01024627685547,41.73401641845703
52.042572021484375,41.84571075439453
52.06291198730469,41.916561126708984
52.09316635131836,42.02256774902344
52.12375259399414,42.131919860839844
52.146419525146484,42.21381759643555
52.18119430541992,42.34042739868164
52.213069915771484,42.45888137817383
52.24519729614258,42.58014678955078
52.27083206176758,42.677703857421875
52.30288314819336,42.801902770996094
52.33870315551758,42.94239807128906
52.3621826171875,43.0356330871582
52.40042495727539,43.18872833251953
52.43284606933594,43.319149017333984
52.471126556396484,43.47440719604492
52.49998474121094,43.59243392944336
52.53717041015625,43.74667739868164
52.57769012451172,43.91753005981445
52.60477828979492,44.033016204833984
52.643646240234375,44.20139694213867
52.68194580078125,44.36953353881836
52.71741485595703,44.52785110473633
52.74135208129883,44.63561248779297
52.77642059326172,44.79380798339844
52.81013870239258,44.94871139526367
52.83386993408203,45.0580940246582
52.85765075683594,45.16899871826172
52.88962173461914,45.32056427001953
52.91065979003906,45.42105484008789
52.94496536254883,45.58658218383789
52.975433349609375,45.73500061035156
52.99647903442383,45.83803176879883
53.02553176879883,45.9816780090332
53.05361557006836,46.12144470214844
53.08030700683594,46.25517654418945
53.10972213745117,46.40383529663086
53.131771087646484,46.51603317260742
53.15735626220703,46.647499084472656
53.18191909790039,46.77500915527344
53.201683044433594,46.876731872558594
53.226341247558594,47.0049934387207
53.25553894042969,47.16027069091797
53.28017807006836,47.294315338134766
53.2979621887207,47.39210510253906
53.32075500488281,47.52069091796875
53.34722137451172,47.67265701293945
53.363685607910156,47.767982482910156
53.38792419433594,47.91128921508789
53.41012954711914,48.04290771484375
53.43128204345703,48.17308807373047
53.44879150390625,48.28217315673828
53.47093963623047,48.421112060546875
53.492454528808594,48.56211853027344
53.506614685058594,48.65603256225586
53.528236389160156,48.80924606323242
53.54669189453125,48.94772720336914
53.5648193359375,49.09090805053711
53.57966232299805,49.21587371826172
53.59380340576172,49.342899322509766
53.60672378540039,49.46921920776367
53.61624526977539,49.56941223144531
53.62807083129883,49.71086502075195
53.637386322021484,49.83806610107422
53.6451301574707,49.96094512939453
53.65092086791992,50.068416595458984
53.6558723449707,50.18384552001953
53.659339904785156,50.30038070678711
53.66087341308594,50.38047790527344
53.66139221191406,50.49078369140625
53.660892486572266,50.60113525390625
53.660404205322266,50.71377182006836
53.65996551513672,50.7987060546875
53.6593017578125,50.91438674926758
53.657649993896484,51.02919387817383
53.65582275390625,51.11165237426758
53.65168380737305,51.23138427734375
53.6458625793457,51.354026794433594
53.63917541503906,51.46689224243164
53.63331604003906,51.55582046508789
53.62390899658203,51.68125915527344
53.61664581298828,51.77104187011719
53.60508346557617,51.900691986083984
53.59524917602539,52.000301361083984
53.58475112915039,52.09664535522461
53.56815719604492,52.22968673706055
53.54952621459961,52.36307144165039
53.53583526611328,52.455448150634766
53.515384674072266,52.58174133300781
53.49422073364258,52.70332717895508
53.47840118408203,52.78995895385742
53.45588302612305,52.90529251098633
53.43242645263672,53.01801681518555
53.40863800048828,53.12705993652344
53.38930892944336,53.212215423583984
53.36225891113281,53.32455062866211
53.32984924316406,53.45283126831055
53.30723190307617,53.53882598876953
53.27720260620117,53.646728515625
53.24566650390625,53.75365447998047
53.2081184387207,53.874080657958984
53.177650451660156,53.96813201904297
53.1407356262207,54.07756042480469
53.1021614074707,54.18570327758789
53.07108688354492,54.26885223388672
53.033695220947266,54.363494873046875
52.99666213989258,54.45199966430664
52.9654541015625,54.52312469482422
52.91986846923828,54.620765686035156
52.874916076660156,54.71350860595703
52.84007263183594,54.784481048583984
52.79293441772461,54.88058853149414
52.74484634399414,54.97616195678711
52.69569778442383,55.07069778442383
52.65653610229492,55.14426803588867
52.60470962524414,55.239017486572266
52.5496711730957,55.33555603027344
52.50926208496094,55.40438461303711
52.44883346557617,55.50322723388672
52.38431930541992,55.60369110107422
52.32440948486328,55.69297790527344
52.28440856933594,55.75093078613281
52.21963119506836,55.84062194824219
52.15262222290039,55.92945098876953
52.097835540771484,55.99968719482422
52.02634048461914,56.08747863769531
51.95870590209961,56.16722106933594
51.88938903808594,56.24567794799805
51.84379196166992,56.296024322509766
51.7784309387207,56.36539840698242
51.7137336730957,56.43112564086914
51.66676330566406,56.477420806884766
51.59868621826172,56.54248046875
51.53424072265625,56.602996826171875
51.48274612426758,56.65107345581055
51.43331527709961,56.69718551635742
51.36530685424805,56.75898361206055
51.31710433959961,56.80181121826172
51.24568557739258,56.86298751831055
51.16139221191406,56.93232345581055
51.06142044067383,57.01097869873047
50.97557067871094,57.07624816894531
50.894222259521484,57.13629913330078
50.825775146484375,57.1856575012207
50.74329376220703,57.24359130859375
50.65492630004883,57.304080963134766
50.58848190307617,57.348724365234375
50.47247314453125,57.42465591430664
50.36106872558594,57.49620056152344
50.23231887817383,57.5773811340332
50.12636947631836,57.6428108215332
50.01277542114258,57.71149826049805
49.8807373046875,57.78925704956055
49.79447555541992,57.839271545410156
49.66030502319336,57.91490936279297
49.50862503051758,57.998085021972656
49.413246154785156,58.04940414428711
49.2913818359375,58.11279296875
49.163352966308594,58.17707824707031
49.06721115112305,58.22401809692383
48.93540573120117,58.28541946411133
48.810237884521484,58.34101486206055
48.67786407470703,58.39708709716797
48.590267181396484,58.43305587768555
48.46672439575195,58.48148727416992
48.34107971191406,58.528690338134766
48.24040603637695,58.56551742553711
48.11751174926758,58.60948181152344
47.99934768676758,58.650917053222656
47.87834548950195,58.6925048828125
47.7962646484375,58.72029113769531
47.681575775146484,58.75826644897461
47.561859130859375,58.796424865722656
47.46952438354492,58.82488250732422
47.3272705078125,58.86698913574219
47.192874908447266,58.904930114746094
47.04286575317383,58.9450798034668
46.94526672363281,58.9702033996582
46.82174301147461,59.00066375732422
46.68259048461914,59.03290939331055
46.57114791870117,59.05780029296875
46.4188117980957,59.090755462646484
46.27791213989258,59.11997604370117
46.15215301513672,59.14560317993164
46.0323371887207,59.16889572143555
45.90370559692383,59.19336700439453
45.75933837890625,59.220603942871094
45.651302337646484,59.24027633666992
45.51771926879883,59.26344680786133
45.38850021362305,59.28449249267578
45.24932098388672,59.30635452270508
45.09525680541992,59.330322265625
44.9725227355957,59.34910202026367
44.82674026489258,59.370975494384766
44.67145919799805,59.393226623535156
44.55740737915039,59.40914535522461
44.378753662109375,59.4327507019043
44.21494674682617,59.45341110229492
44.08378219604492,59.4691047668457
43.911460876464844,59.48887252807617
43.75702667236328,59.50557327270508
43.65155792236328,59.51660919189453
43.51694869995117,59.53035354614258
43.38190841674805,59.54354476928711
43.285491943359375,59.552616119384766
43.15366744995117,59.56432342529297
43.00168228149414,59.57706832885742
42.867698669433594,59.58771514892578
42.71936798095703,59.59825897216797
42.57843017578125,59.607181549072266
42.45722198486328,59.61354446411133
42.36720275878906,59.61758804321289
42.246917724609375,59.62152099609375
42.10626220703125,59.62436294555664
42.014339447021484,59.62571334838867
41.88713455200195,59.62624740600586
41.76148986816406,59.6266975402832
41.63853073120117,59.62755584716797
41.51823806762695,59.628841400146484
41.36844253540039,59.630584716796875
41.20433044433594,59.63199996948242
41.07456588745117,59.63273620605469
40.89077377319336,59.633094787597656
40.708099365234375,59.63245391845703
40.57461166381836,59.63146209716797
40.413352966308594,59.629451751708984
40.26322555541992,59.62699890136719
40.14292526245117,59.62444305419922
39.99629211425781,59.6206169128418
39.83002471923828,59.6151237487793
39.706138610839844,59.61060333251953
39.52299118041992,59.60274887084961
39.35688018798828,59.595027923583984
39.23133087158203,59.588748931884766
39.08319854736328,59.58082962036133
38.92860794067383,59.5718994140625
38.81242752075195,59.56488037109375
38.66108703613281,59.55463790893555
38.51194763183594,59.5438117980957
38.39270782470703,59.53449249267578
38.23001480102539,59.520355224609375
38.07807159423828,59.5075569152832
37.95821762084961,59.49680709838867
37.82263946533203,59.48427963256836
37.56761932373047,59.45869827270508
37.3438720703125,59.43511962890625
37.151283264160156,59.414119720458984
37.0281982421875,59.40025329589844
36.861351013183594,59.380340576171875
36.71843338012695,59.36241912841797
36.613773345947266,59.34889602661133
36.47489547729492,59.33024215698242
36.34067916870117,59.31114196777344
36.23691940307617,59.29587936401367
36.095638275146484,59.27377700805664
35.94874954223633,59.24984359741211
35.83958435058594,59.23171615600586
35.700191497802734,59.207645416259766
35.564327239990234,59.183563232421875
35.40871810913086,59.15438461303711
35.29458236694336,59.13218307495117
35.14097213745117,59.100223541259766
35.00040054321289,59.06907272338867
34.89741516113281,59.04529571533203
34.761932373046875,59.012107849121094
34.658084869384766,58.98557662963867
34.564842224121094,58.96126174926758
34.42310333251953,58.92531204223633
34.30344009399414,58.895164489746094
34.13985824584961,58.85342788696289
33.984291076660156,58.81269073486328
33.874359130859375,58.78315353393555
33.77088165283203,58.75486373901367
33.63975143432617,58.71784591674805
33.461055755615234,58.665740966796875
33.34941482543945,58.63263702392578
33.2156982421875,58.59180450439453
33.05392837524414,58.54084014892578
32.87964630126953,58.48291015625
32.76433563232422,58.44351577758789
32.61832046508789,58.3915901184082
32.46961212158203,58.33726501464844
32.330318450927734,58.28474044799805
32.20273971557617,58.2357063293457
32.084598541259766,58.189212799072266
31.973295211791992,58.14422607421875
31.852317810058594,58.09426498413086
31.720975875854492,58.0383186340332
31.641845703125,58.00395202636719
31.499359130859375,57.939579010009766
31.359027862548828,57.873504638671875
31.215927124023438,57.80342483520508
31.11027717590332,57.75066375732422
30.997650146484375,57.69445037841797
30.880815505981445,57.636268615722656
30.776552200317383,57.5839729309082
30.66414451599121,57.52651596069336
30.552934646606445,57.46885681152344
30.458486557006836,57.41936492919922
30.349393844604492,57.361083984375
30.23861312866211,57.30043029785156
30.156347274780273,57.25471115112305
30.020307540893555,57.17659378051758
29.887983322143555,57.09867477416992
29.77591323852539,57.03098678588867
29.688377380371094,56.97738265991211
29.567245483398438,56.90195083618164
29.452899932861328,56.82917785644531
29.3714542388916,56.77655029296875
29.284286499023438,56.71926498413086
29.16475486755371,56.63972473144531
29.070335388183594,56.57639694213867
28.95052146911621,56.49407196044922
28.837724685668945,56.41501998901367
28.745223999023438,56.348968505859375
28.633955001831055,56.26735305786133
28.50076675415039,56.167327880859375
28.41810417175293,56.104129791259766
28.29911994934082,56.01027297973633
28.217182159423828,55.944637298583984
28.124671936035156,55.870361328125
28.028764724731445,55.79357147216797
27.960683822631836,55.73855209350586
27.855243682861328,55.652381896972656
27.7584228515625,55.571868896484375
27.669530868530273,55.49699401855469
27.57332992553711,55.41510772705078
27.474321365356445,55.32923889160156
27.36387062072754,55.231170654296875
27.287221908569336,55.16219711303711
27.1768741607666,55.060447692871094
27.062889099121094,54.95321273803711
26.957475662231445,54.85165023803711
26.875228881835938,54.7708740234375
26.77413558959961,54.668968200683594
26.66250991821289,54.55373764038086
26.575340270996094,54.46269989013672
26.473276138305664,54.35360336303711
26.35945701599121,54.22987747192383
26.26762580871582,54.12788009643555
26.201400756835938,54.05305480957031
26.11057472229004,53.94773483276367
26.0213565826416,53.8420295715332
25.95707893371582,53.76490783691406
25.876293182373047,53.66584014892578
25.797460556030273,53.56694030761719
25.718515396118164,53.46673583984375
25.662553787231445,53.39551544189453
25.58611297607422,53.2988166809082
25.51011085510254,53.20221710205078
25.455717086791992,53.132606506347656
25.3781681060791,53.03239059448242
25.30733871459961,52.93942642211914
25.227088928222656,52.83259963989258
25.167762756347656,52.75277328491211
25.074140548706055,52.62393569946289
24.96794891357422,52.47589111328125
24.905805587768555,52.38802719116211
24.828115463256836,52.2765998840332
24.735380172729492,52.14162826538086
24.673152923583984,52.05016326904297
24.595205307006836,51.93465805053711
24.51534652709961,51.81399154663086
24.449087142944336,51.71240997314453
24.368148803710938,51.58611297607422
24.272235870361328,51.43391799926758
24.189722061157227,51.29940414428711
24.12919807434082,51.19947814941406
24.05745506286621,51.07915496826172
23.96717643737793,50.92394256591797
23.91602897644043,50.83534240722656
23.838275909423828,50.70053482055664
23.770410537719727,50.58327102661133
23.722137451171875,50.49946212768555
23.649085998535156,50.37199020385742
23.578388214111328,50.24734115600586
23.515731811523438,50.13591766357422
23.436689376831055,49.992767333984375
23.348886489868164,49.829559326171875
23.2738037109375,49.68718719482422
23.220600128173828,49.584774017333984
23.165775299072266,49.47740936279297
23.095355987548828,49.34051513671875
23.046850204467773,49.246150970458984
22.980976104736328,49.117557525634766
22.913549423217773,48.98524856567383
22.8438663482666,48.847557067871094
22.794633865356445,48.749568939208984
22.72443389892578,48.608734130859375
22.662363052368164,48.48284149169922
22.614614486694336,48.38528060913086
22.5487060546875,48.24906539916992
22.48811912536621,48.12287902832031
22.41602897644043,47.971595764160156
22.362220764160156,47.85747146606445
22.30521011352539,47.735652923583984
22.247840881347656,47.61137771606445
22.201356887817383,47.50992202758789
22.142635345458984,47.37957000732422
22.08782196044922,47.25692367553711
22.03168487548828,47.13078689575195
21.983755111694336,47.02299880981445
21.923065185546875,46.88772201538086
21.85616111755371,46.73918914794922
21.805429458618164,46.62635803222656
21.734954833984375,46.469482421875
21.67340850830078,46.3321418762207
21.62957000732422,46.234130859375
21.5694522857666,46.09961700439453
21.510663986206055,45.967864990234375
21.467498779296875,45.8710823059082
21.408700942993164,45.73915100097656
21.325496673583984,45.552459716796875
21.258705139160156,45.40248489379883
21.197933197021484,45.26597213745117
21.1299991607666,45.11368942260742
21.06917381286621,44.977684020996094
21.021547317504883,44.87133026123047
20.95999526977539,44.73383712768555
20.896928787231445,44.593387603759766
20.8518009185791,44.49320602416992
20.782176971435547,44.339744567871094
20.686689376831055,44.13208770751953
20.638002395629883,44.02571105957031
20.562236785888672,43.85964584350586
20.50528335571289,43.73520278930664
20.456336975097656,43.62853240966797
20.377607345581055,43.45840835571289
20.31624412536621,43.32642364501953
20.263803482055664,43.21419906616211
20.200023651123047,43.078086853027344
20.142024993896484,42.95405578613281
20.0950870513916,42.85392379760742
20.037206649780273,42.73177719116211
19.978261947631836,42.608612060546875
19.93533706665039,42.51937484741211
19.879228591918945,42.40456008911133
19.809207916259766,42.262489318847656
19.758203506469727,42.15922927856445
19.692333221435547,42.028602600097656
19.620784759521484,41.88800048828125
19.563100814819336,41.7763671875
19.49556541442871,41.64814376831055
19.422983169555664,41.51354217529297
19.365419387817383,41.408592224121094
19.294662475585938,41.282772064208984
19.22481346130371,41.16147232055664
19.1715087890625,41.07048797607422
19.09541893005371,40.944175720214844
19.021259307861328,40.8232307434082
18.940242767333984,40.694271087646484
18.891918182373047,40.61817932128906
18.818241119384766,40.50331497192383
18.752544403076172,40.40171813964844
18.701435089111328,40.3228759765625
18.633691787719727,40.218353271484375
18.566009521484375,40.11366271972656
18.50289535522461,40.01580047607422
18.456708908081055,39.944374084472656
18.39213752746582,39.84355926513672
18.333934783935547,39.752010345458984
18.285037994384766,39.67485809326172
18.225751876831055,39.58060073852539
18.161977767944336,39.47905349731445
18.09554672241211,39.376956939697266
18.043394088745117,39.29859161376953
17.970521926879883,39.1925048828125
17.902490615844727,39.09588623046875
17.85074234008789,39.02357864379883
17.7783203125,38.9246826171875
17.702539443969727,38.82368469238281
17.628276824951172,38.726722717285156
17.566753387451172,38.64781951904297
17.490087509155273,38.55178451538086
17.407695770263672,38.451072692871094
17.3544921875,38.38701629638672
17.275571823120117,38.29422378540039
17.1863956451416,38.192142486572266
17.1055850982666,38.1019287109375
17.04659652709961,38.03728103637695
16.97144889831543,37.9568977355957
16.89116096496582,37.87338638305664
16.826454162597656,37.80770492553711
16.748456954956055,37.73081588745117
16.664466857910156,37.65082931518555
16.589609146118164,37.581321716308594
16.52678108215332,37.52369689941406
16.44112777709961,37.44629669189453
16.352699279785156,37.36677169799805
16.296546936035156,37.316734313964844
16.206377029418945,37.23649215698242
16.11701202392578,37.15678024291992
16.028833389282227,37.078086853027344
15.956748008728027,37.014183044433594
15.8634033203125,36.93160629272461
15.752480506896973,36.83578109741211
15.681879997253418,36.77608871459961
15.572260856628418,36.68697738647461
15.471064567565918,36.60752487182617
15.39254379272461,36.547367095947266
15.320873260498047,36.493465423583984
15.19408130645752,36.40183639526367
15.109477043151855,36.34210205078125
15.005610466003418,36.27028274536133
14.902885437011719,36.2012939453125
14.835233688354492,36.15676498413086
14.718173027038574,36.08259582519531
14.637333869934082,36.03265380859375
14.531679153442383,35.969627380371094
14.43053150177002,35.91135787963867
14.362504959106445,35.873104095458984
14.258939743041992,35.81711196899414
14.17032241821289,35.770877838134766
14.083471298217773,35.727378845214844
14.012313842773438,35.69317626953125
13.91702651977539,35.649925231933594
13.822416305541992,35.60927963256836
13.75307559967041,35.58064270019531
13.63613224029541,35.53531265258789
13.512421607971191,35.49018478393555
13.408095359802246,35.453861236572266
13.329535484313965,35.42689895629883
13.232417106628418,35.393367767333984
13.134208679199219,35.35894775390625
13.04439926147461,35.327327728271484
12.944955825805664,35.292964935302734
12.83541488647461,35.25582504272461
12.740156173706055,35.22395324707031
12.613295555114746,35.183387756347656
12.481879234313965,35.14289093017578
12.395800590515137,35.116966247558594
12.257548332214355,35.07720184326172
12.128149032592773,35.04119110107422
12.032919883728027,35.01545715332031
11.907807350158691,34.983070373535156
11.761415481567383,34.94704055786133
11.659233093261719,34.92304229736328
11.522719383239746,34.893310546875
11.38976001739502,34.86671447753906
11.254101753234863,34.84206771850586
11.132158279418945,34.82175827026367
10.99002456665039,34.80055618286133
10.853281021118164,34.78225326538086
10.755560874938965,34.77019119262695
10.628710746765137,34.75599670410156
